,Price,Category,Beds,Baths,Area,Plot_size,Address,Broker,URL
6630,"$970,375",Condo for sale,1,1,"795sqft
795 square feet",,"1 Baha Mar Blvd Unit 500, , FL",Brokered by ONE Sotheby's International Realty,https://www.realtor.com/realestateandhomes-detail/1-Baha-Mar-Blvd-Unit-500_FL_M99368-50821?from=srp-list-card
6631,"$69,995",Mobile house for sale,3,2,"1,540sqft
1,540 square feet",,"3000 US Highway 17 92 W Lot 295, Haines City, FL 33844",Brokered by Michael Brendan Barnett - Royal Palm Village,https://www.realtor.com/realestateandhomes-detail/3000-US-Highway-17-92-W-Lot-295_Haines-City_FL_33844_M99036-13578?from=srp-list-card
6632,"$440,000",House for sale,2,2,"1,693sqft
1,693 square feet","5,499sqft lot
5,499 square foot lot","5930 Benevento Dr, Sarasota, FL 34238",Brokered by Berkshire Hathaway HomeServices Florida Realty,https://www.realtor.com/realestateandhomes-detail/5930-Benevento-Dr_Sarasota_FL_34238_M98683-18724?from=srp-list-card
6633,"$279,000",House for sale,3,2,"1,140sqft
1,140 square feet","0.31acre lot
0.31 acre lot","115 W Vivian Dr, Hastings, FL 32145",Brokered by CENTURY 21 ST. AUGUSTINE PROP,https://www.realtor.com/realestateandhomes-detail/115-W-Vivian-Dr_Hastings_FL_32145_M96461-57669?from=srp-list-card
6634,"$2,900,000",House for sale,3,3,"1,827sqft
1,827 square feet","7,500sqft lot
7,500 square foot lot",,Brokered by Luxe Properties,https://www.realtor.com/realestateandhomes-detail/FL_33036_M98826-86823?from=srp-list-card
6635,"$415,000",House for sale,2,2,"864sqft
864 square feet","3,790sqft lot
3,790 square foot lot","3844 Phoenix Dr, Saint James City, FL 33956",Brokered by John R. Wood Properties,https://www.realtor.com/realestateandhomes-detail/3844-Phoenix-Dr_St-James-City_FL_33956_M66964-28097?from=srp-list-card
6636,"$1,496 - $1,797",For Rent - Apartment,1 - 2,1 - 2,"760 - 1,077 square feet",,"Windrift Apartment Homes, 949 Crowsnest Cir, Orlando, FL 32825",,
6637,"$2,295 - $2,914",For Rent - Apartment,1 - 3,1 - 2,"758 - 1,269 square feet",,"Casa Vera, 8881 SW 172nd Ave, Miami, FL 33196",,
6638,"$2,592 - $5,132",For Rent - Apartment,Studio - 3,1 - 2,"516 - 1,310 square feet",,"The Boulevard, 5700 Biscayne Blvd, Miami, FL 33137",,
6639,"$1,708 - $2,170",For Rent - Apartment,1 - 2,1 - 2,"746 - 1,047 square feet",,"River Reach, 2000 River Reach Dr, Naples, FL 34104",,
6640,"$2,000 - $3,620",For Rent - Apartment,Studio - 3,,"486 - 1,198 square feet",,"Century Town Center, 8175 NW 107th Ave, Doral, FL 33178",,
6641,,,,,,,", ",,
6642,,,,,,,", ",,
6643,,,,,,,", ",,
6644,,,,,,,,,
6645,,,,,,,,,
6646,,,,,,,,,
6647,,,,,,,,,
6648,,,,,,,,,
6649,,,,,,,,,
6650,,,,,,,,,
6651,,,,,,,,,
6652,,,,,,,,,
6653,,,,,,,,,
6654,,,,,,,,,
6655,,,,,,,,,
6656,"$649,000",Contingent,4,2,"1,836sqft
1,836 square feet","2.27acre lot
2.27 acre lot","4839 16th St NE, Naples, FL 34120",Brokered by Domain Realty.Com Llc,https://www.realtor.com/realestateandhomes-detail/4839-16th-St-NE_Naples_FL_34120_M96357-98952?from=srp-list-card
6657,"$33,000",Mobile house for sale,2,2,"1,260sqft
1,260 square feet",,"8975 W Halls River Rd Lot 120, Homosassa Springs, FL 34448","Brokered by American Mobile Home Sales Of Tampa Bay, Inc.",https://www.realtor.com/realestateandhomes-detail/8975-W-Halls-River-Rd-Lot-120_Homosassa-Springs_FL_34448_M93268-72444?from=srp-list-card
6658,"$387,500",House for sale,3,2,"1,688sqft
1,688 square feet","5,625sqft lot
5,625 square foot lot","8111 Ponkan Rd, Land O Lakes, FL 34637",Brokered by Exceptional Real Estate,https://www.realtor.com/realestateandhomes-detail/8111-Ponkan-Rd_Land-O-Lakes_FL_34637_M60865-33285?from=srp-list-card
6659,"$189,000",Condo for sale,2,2,"1,025sqft
1,025 square feet",,"1701 Pinehurst Rd Apt 10F, Dunedin, FL 34698",Brokered by Keller Williams Realty,https://www.realtor.com/realestateandhomes-detail/1701-Pinehurst-Rd-Apt-10F_Dunedin_FL_34698_M60375-99434?from=srp-list-card
6660,"$499,999",Townhouse for sale,3,2,"2,079sqft
2,079 square feet","4,392sqft lot
4,392 square foot lot","4518 Carlton Golf Dr, Wellington, FL 33449",Brokered by Wycliffe Community Realty LLC,https://www.realtor.com/realestateandhomes-detail/4518-Carlton-Golf-Dr_Wellington_FL_33449_M60598-90979?from=srp-list-card
6661,"$515,000",House for sale,3,2,"1,818sqft
1,818 square feet",,"23089 Addison Lakes Cir, Boca Raton, FL 33433",Brokered by LPT REALTY,https://www.realtor.com/realestateandhomes-detail/23089-Addison-Lakes-Cir_Boca-Raton_FL_33433_M60242-77119?from=srp-list-card
6662,"$875,000",House for sale,4,3,"2,294sqft
2,294 square feet","7,431sqft lot
7,431 square foot lot","287 Hampton Loop, Davenport, FL 33837","Brokered by Abd Realty, Inc.",https://www.realtor.com/realestateandhomes-detail/287-Hampton-Loop_Davenport_FL_33837_M95053-74683?from=srp-list-card
6663,"$134,900",Mobile house for sale,3,2,"1,663sqft
1,663 square feet",,"40 Sargent St, Haines City, FL 33844",Brokered by Sunset Home Sales,https://www.realtor.com/realestateandhomes-detail/40-Sargent-St_Haines-City_FL_33844_M92875-45079?from=srp-list-card
6664,"$122,900",Mobile house for sale,3,2,"1,430sqft
1,430 square feet",,"714 E Norman St, Lady Lake, FL 32159",Brokered by RE/MAX Foxfire - HWY 40,https://www.realtor.com/realestateandhomes-detail/714-E-Norman-St_Lady-Lake_FL_32159_M96657-55890?from=srp-list-card
6665,"$2,195,000",House for sale,4,4.5,"5,182sqft
5,182 square feet","31.18acre lot
31.18 acre lot","4107 SW State Road 45, Newberry, FL 32669",Brokered by Smith & Associates Inc,https://www.realtor.com/realestateandhomes-detail/4107-SW-State-Road-45_Newberry_FL_32669_M98482-42877?from=srp-list-card
6666,"$2,895,000",Multi-family home for sale,7,4,"2,370sqft
2,370 square feet","7,318sqft lot
7,318 square foot lot","2635 Estero Blvd, Fort Myers Beach, FL 33931",Brokered by Premiere Plus Realty Company,https://www.realtor.com/realestateandhomes-detail/2635-Estero-Blvd_Fort-Myers-Beach_FL_33931_M97297-93744?from=srp-list-card
6667,"$1,199,000",Contingent,3,3.5,"3,046sqft
3,046 square feet","8,346sqft lot
8,346 square foot lot","13378 Whistler Mountain Rd, Delray Beach, FL 33446",Brokered by Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/13378-Whistler-Mountain-Rd_Delray-Beach_FL_33446_M97688-38092?from=srp-list-card
6668,"$319,900",Pending,5,2,"2,364sqft
2,364 square feet","0.26acre lot
0.26 acre lot","1615 Merrimack Ct, Davenport, FL 33837",Brokered by Exclusive Premier Realty,https://www.realtor.com/realestateandhomes-detail/1615-Merrimack-Ct_Davenport_FL_33837_M60859-26880?from=srp-list-card
6669,"$445,000",Pending,3,3,"1,531sqft
1,531 square feet","3,028sqft lot
3,028 square foot lot","16163 Craigend Pl, Odessa, FL 33556","Brokered by Coldwell Banker F. I. Grey & Son Residential, Inc.",https://www.realtor.com/realestateandhomes-detail/16163-Craigend-Pl_Odessa_FL_33556_M61112-80194?from=srp-list-card
6670,"$275,000",Townhouse for sale,2,1.5,"1,300sqft
1,300 square feet","871sqft lot
871 square foot lot","3871 Indian Trl Unit 1F, Destin, FL 32541",Brokered by RE MAX Agency One,https://www.realtor.com/realestateandhomes-detail/3871-Indian-Trl-Unit-1F_Destin_FL_32541_M61380-45638?from=srp-list-card
6671,"$205,000",Condo for sale,2,2,"1,130sqft
1,130 square feet",,"3905 N Nob Hill Rd Apt 302, Sunrise, FL 33351",Brokered by COMPASS,https://www.realtor.com/realestateandhomes-detail/3905-N-Nob-Hill-Rd-Apt-302_Sunrise_FL_33351_M60384-90729?from=srp-list-card
6672,"$450,000",House for sale,4,2,"2,000sqft
2,000 square feet","0.25acre lot
0.25 acre lot","11421 Bent Pine Dr, Fort Myers, FL 33913",Brokered by Treeline Realty Corp,https://www.realtor.com/realestateandhomes-detail/11421-Bent-Pine-Dr_Fort-Myers_FL_33913_M60728-45709?from=srp-list-card
6673,"$444,600",House for sale,2,2.5,"2,080sqft
2,080 square feet","0.24acre lot
0.24 acre lot","9077 SW 52nd Place Rd, Ocala, FL 34481",Brokered by PULTE REALTY OF WEST FLORIDA LLC,https://www.realtor.com/realestateandhomes-detail/9077-SW-52nd-Place-Rd_Ocala_FL_34481_M99083-88548?from=srp-list-card
6674,"$374,900",House for sale,2,2,"1,470sqft
1,470 square feet","3,602sqft lot
3,602 square foot lot","128 51st Street Cir E # 7, Palmetto, FL 34221",Brokered by HELP-U-SELL GULF COAST,https://www.realtor.com/realestateandhomes-detail/128-51st-Street-Cir-E-7_Palmetto_FL_34221_M99134-91973?from=srp-list-card
6675,"$337,500",Land for sale,,,,"42acre lot
42 acre lot","N County Highway 183, Defuniak Springs, FL 32433",Brokered by Scenic Sotheby's International Realty,https://www.realtor.com/realestateandhomes-detail/N-County-Highway-183_Defuniak-Springs_FL_32433_M98049-02741?from=srp-list-card
6676,"$74,900",Mobile house for sale,2,2,"1,624sqft
1,624 square feet",,"1000 Walker St Lot 44, Holly Hill, FL 32117",Brokered by Michael Brendan Barnett - Holly Forest,https://www.realtor.com/realestateandhomes-detail/1000-Walker-St-Lot-44_Holly-Hill_FL_32117_M93955-19227?from=srp-list-card
6677,"$379,900",Townhouse for sale,3,2.5,"1,600sqft
1,600 square feet","2,145sqft lot
2,145 square foot lot","3013 Angelonia Thorn Way, Clermont, FL 34711",Brokered by KW ELITE PARTNERS III,https://www.realtor.com/realestateandhomes-detail/3013-Angelonia-Thorn-Way_Clermont_FL_34711_M92462-99355?from=srp-list-card
6678,"$599,900",House for sale,4,2,"2,034sqft
2,034 square feet","6,100sqft lot
6,100 square foot lot","117 Villa Perosa Way, Nokomis, FL 34275",Brokered by West Coast Realty of Venice,https://www.realtor.com/realestateandhomes-detail/117-Villa-Perosa-Way_Nokomis_FL_34275_M96759-98614?from=srp-list-card
6679,"$16,000",Mobile house for sale,1,1,,,"2116 Bayview St, Sebring, FL 33870",Brokered by Lighthouse Mobile Home Sales,https://www.realtor.com/realestateandhomes-detail/2116-Bayview-St_Sebring_FL_33870_M96425-06398?from=srp-list-card
6680,"$54,500",Mobile house for sale,2,1.5,"1,104sqft
1,104 square feet",,"83 Murcott Dr, Winter Haven, FL 33884",Brokered by Renee's Resales Llc,https://www.realtor.com/realestateandhomes-detail/83-Murcott-Dr_Winter-Haven_FL_33884_M95862-33566?from=srp-list-card
6681,"$70,000",Mobile house for sale,2,2,,,"1701 W Commerce Ave Lot 122, Haines City, FL 33844",Brokered by Renee's Resales Llc,https://www.realtor.com/realestateandhomes-detail/1701-W-Commerce-Ave-Lot-122_Haines-City_FL_33844_M93851-56048?from=srp-list-card
6682,"$132,000",Land for sale,,,,"10.01acre lot
10.01 acre lot","Ford Ln, Fort White, FL 32024",Brokered by Hometown Realty of North Fl. Inc.,https://www.realtor.com/realestateandhomes-detail/Ford-Ln_Fort-White_FL_32024_M92277-08643?from=srp-list-card
6683,"$59,900",Mobile house for sale,2,2,"1,200sqft
1,200 square feet",,"133 Hibiscus Dr, Leesburg, FL 34788","Brokered by Weichert, Realtors - Hallmark Properties",https://www.realtor.com/realestateandhomes-detail/133-Hibiscus-Dr_Leesburg_FL_34788_M92729-32013?from=srp-list-card
6684,"$599,900",Townhouse for sale,5,4.5,"2,263sqft
2,263 square feet","4,356sqft lot
4,356 square foot lot","1232 Blue Island Dr Unit 159, Clermont, FL 34714",Brokered by Tropic Shores Realty Llc,https://www.realtor.com/realestateandhomes-detail/1232-Blue-Island-Dr-Unit-159_Clermont_FL_34714_M92644-07248?from=srp-list-card
6685,"$210,000",Condo for sale,2,2,"1,448sqft
1,448 square feet","2,079sqft lot
2,079 square foot lot","2111 Hailstone Cir # 360, Sun City Center, FL 33573",Brokered by Keller Williams South Shore,https://www.realtor.com/realestateandhomes-detail/2111-Hailstone-Cir-360_Sun-City-Center_FL_33573_M97310-82213?from=srp-list-card
6686,"$279,999",Condo for sale,3,2,"1,115sqft
1,115 square feet",,"6769 Heritage Grande Unit 307, Boynton Beach, FL 33437","Brokered by Lifestyle International Realty, Llc",https://www.realtor.com/realestateandhomes-detail/6769-Heritage-Grande-Unit-307_Boynton-Beach_FL_33437_M97541-77549?from=srp-list-card
6687,"$140,000",Mobile house for sale,3,2,"1,352sqft
1,352 square feet",,"568 Johnathans Cay, Vero Beach, FL 32966","Brokered by Four Star Homes, Inc.",https://www.realtor.com/realestateandhomes-detail/568-Johnathans-Cay_Vero-Beach_FL_32966_M97169-54919?from=srp-list-card
6688,"$745,000",House for sale,6,6,"4,694sqft
4,694 square feet","0.44acre lot
0.44 acre lot","235 NE Maggie Cir, Steinhatchee, FL 32359",Brokered by The American Dream North Florida,https://www.realtor.com/realestateandhomes-detail/235-Maggie-Cir-NE_Steinhatchee_FL_32359_M96410-33987?from=srp-list-card
6689,"$305,000",Condo for sale,2,2,"1,434sqft
1,434 square feet",,"14501 Grove Resort Ave Unit 3410, Winter Garden, FL 34787",Brokered by FLORIDA REALTY INVESTMENTS,https://www.realtor.com/realestateandhomes-detail/14501-Grove-Resort-Ave-3410_Winter-Garden_FL_34787_M96514-58682?from=srp-list-card
6690,"$37,999",Mobile house for sale,2,2,"960sqft
960 square feet",,"539 Kingfisher Dr, Vero Beach, FL 32966","Brokered by Four Star Homes, Inc.",https://www.realtor.com/realestateandhomes-detail/539-Kingfisher-Dr_Vero-Beach_FL_32966_M98594-04525?from=srp-list-card
6691,"$80,000",Mobile house for sale,2,1,"660sqft
660 square feet","0.7acre lot
0.7 acre lot","39 SW 156th Ct, Ocala, FL 34481",Brokered by LA ROSA REALTY LAKE NONA INC,https://www.realtor.com/realestateandhomes-detail/39-SW-156th-Ct_Ocala_FL_34481_M61145-07107?from=srp-list-card
6692,"$349,000",House for sale,2,2,"1,376sqft
1,376 square feet","6,469sqft lot
6,469 square foot lot","6393 Summer Sky Ln, Greenacres, FL 33463",Brokered by Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/6393-Summer-Sky-Ln_Greenacres_FL_33463_M60919-75244?from=srp-list-card
6693,"$950,000",House for sale,5,3,"2,596sqft
2,596 square feet","0.24acre lot
0.24 acre lot","12706 NW 18th Pl, Coral Springs, FL 33071",Brokered by Sole International Realty,https://www.realtor.com/realestateandhomes-detail/12706-NW-18th-Pl_Coral-Springs_FL_33071_M60349-78284?from=srp-list-card
6694,"$76,900",Mobile house for sale,2,2,"1,256sqft
1,256 square feet",,"1256 Williamsburg Pl, Daytona Beach, FL 32119","Brokered by Adams, Cameron & Co.",https://www.realtor.com/realestateandhomes-detail/1256-Williamsburg-Pl_Daytona-Beach_FL_32119_M98061-96167?from=srp-list-card
6695,"$47,500",Mobile house for sale,2,1.5,"728sqft
728 square feet",,"16731 US Highway 301 Lot 8, Dade City, FL 33523",Brokered by Mobile Home Spot Inc.,https://www.realtor.com/realestateandhomes-detail/16731-US-Highway-301-Lot-8_Dade-City_FL_33523_M97831-19274?from=srp-list-card
6696,"$520,000",House for sale,4,3,"2,361sqft
2,361 square feet","6,500sqft lot
6,500 square foot lot","11519 Coventry Grove Cir, Lithia, FL 33547",Brokered by HOMELIFE REALTY COASTAL PROPERTIES LLC,https://www.realtor.com/realestateandhomes-detail/11519-Coventry-Grove-Cir_Lithia_FL_33547_M92201-28371?from=srp-list-card
6697,"$399,000",Condo for sale,3,2,"1,788sqft
1,788 square feet","2,198sqft lot
2,198 square foot lot","8899 Cabot Cliffs Dr # 103, Davenport, FL 33896",Brokered by CHAMPIONSGATE REALTY,https://www.realtor.com/realestateandhomes-detail/8899-Cabot-Cliffs-Dr-103_Davenport_FL_33896_M97427-07340?from=srp-list-card
6698,"$1,496 - $1,797",For Rent - Apartment,1 - 2,1 - 2,"760 - 1,077 square feet",,"Windrift Apartment Homes, 949 Crowsnest Cir, Orlando, FL 32825",,
6699,"$2,295 - $2,914",For Rent - Apartment,1 - 3,1 - 2,"758 - 1,269 square feet",,"Casa Vera, 8881 SW 172nd Ave, Miami, FL 33196",,
6700,"$2,000 - $3,620",For Rent - Apartment,Studio - 3,1 - 2,"486 - 1,198 square feet",,"Century Town Center, 8175 NW 107th Ave, Doral, FL 33178",,
6701,"$1,801 - $3,328",For Rent - Apartment,1 - 3,1 - 2.5,"900 - 1,545 square feet",,"The Luxe at Boca, 9860 SW 3rd St, Boca Raton, FL 33428",,
6702,"$1,712 - $5,046",For Rent - Apartment,Studio - 3,,"558 - 1,613 square feet",,"Novel Midtown, 3730 Midtown Dr, Tampa, FL 33607",,
6703,,,,,,,", ",,
6704,,,,,,,", ",,
6705,,,,,,,", ",,
6706,,,,,,,,,
6707,,,,,,,,,
6708,,,,,,,,,
6709,,,,,,,,,
6710,,,,,,,,,
6711,,,,,,,,,
6712,,,,,,,,,
6713,,,,,,,,,
6714,,,,,,,,,
6715,,,,,,,,,
6716,,,,,,,,,
6717,,,,,,,,,
6718,"$335,000",Land for sale,,,,"42.29acre lot
42.29 acre lot","000 NW 156th Ave, Alachua, FL 32615","Brokered by BOUKARI REALTY, INC",https://www.realtor.com/realestateandhomes-detail/000-NW-156th-Ave_Alachua_FL_32615_M92940-54155?from=srp-list-card
6719,"$149,000",Mobile house for sale,2,2,"1,248sqft
1,248 square feet",,"11506 S Carolina Dr, Bonita Springs, FL 34135",Brokered by Mobile Home Lady,https://www.realtor.com/realestateandhomes-detail/11506-S-Carolina-Dr_Bonita-Springs_FL_34135_M92800-10394?from=srp-list-card
6720,"$799,000",House for sale,4,3.5,"3,077sqft
3,077 square feet","7,841sqft lot
7,841 square foot lot","865 Windley Dr, Saint Augustine, FL 32092",Brokered by Engel & Völkers First Coast,https://www.realtor.com/realestateandhomes-detail/865-Windley-Dr_St-Augustine_FL_32092_M97514-56287?from=srp-list-card
6721,"$329,900",House for sale,3,2,"1,477sqft
1,477 square feet","6,098sqft lot
6,098 square foot lot","3 Oakleaf Way, Palm Coast, FL 32137",Brokered by Trademark Realty Group LLC,https://www.realtor.com/realestateandhomes-detail/3-Oakleaf-Way_Palm-Coast_FL_32137_M98041-51344?from=srp-list-card
6722,"$59,990",Mobile house for sale,2,1.5,,,"3012 Kiwi Pl, Ellenton, FL 34222","Brokered by Florida MH Sales, LLC dba Mobile Home Sales by Jennifer",https://www.realtor.com/realestateandhomes-detail/3012-Kiwi-Pl_Ellenton_FL_34222_M98817-77504?from=srp-list-card
6723,"$263,990",Pending,2,2.5,"1,210sqft
1,210 square feet",,"1649 Bridger Trce, Middleburg, FL 32068","Brokered by D R HORTON REALTY, INC",https://www.realtor.com/realestateandhomes-detail/1649-Bridger-Trce_Middleburg_FL_32068_M96578-76565?from=srp-list-card
6724,"$174,000",Land for sale,,,,"6acre lot
6 acre lot","Edgehill Dr, Groveland, FL 34736",Brokered by Creegan Group,https://www.realtor.com/realestateandhomes-detail/Edgehill-Dr_Groveland_FL_34736_M94318-25893?from=srp-list-card
6725,"$34,000",Mobile house for sale,2,2,,,"4112 74th Rd N Unit 411, West Palm Beach, FL 33404",Brokered by Tulip MH Sales,https://www.realtor.com/realestateandhomes-detail/4112-74th-Rd-N-411_West-Palm-Beach_FL_33404_M93196-82430?from=srp-list-card
6726,"$38,500",Mobile house for sale,2,1,"616sqft
616 square feet",,"1031 Acorn Trl, Wildwood, FL 34785",Brokered by SUNBELT HOME SALES INC,https://www.realtor.com/realestateandhomes-detail/1031-Acorn-Trl_Wildwood_FL_34785_M94395-61762?from=srp-list-card
6727,"$264,000",Condo for sale,3,2,"1,024sqft
1,024 square feet",,"4050 NW 135th St Unit 23-1, Opa Locka, FL 33054",Brokered by Keyes - Brickell,https://www.realtor.com/realestateandhomes-detail/4050-NW-135th-St-23-1_Opa-Locka_FL_33054_M93256-64365?from=srp-list-card
6728,"$795,000",House for sale,4,4,"2,397sqft
2,397 square feet","0.5acre lot
0.5 acre lot","166 Manatees Bluff Way, Apalachicola, FL 32320",Brokered by Berkshire Hathaway Home Services - SGI,https://www.realtor.com/realestateandhomes-detail/166-Manatees-Bluff-Way_Apalachicola_FL_32320_M93906-50340?from=srp-list-card
6729,"$22,500",Mobile house for sale,2,2,"1,120sqft
1,120 square feet",,"981 Kenoma Ave Unit 408, Venice, FL 34285",Brokered by Bay Indies,https://www.realtor.com/realestateandhomes-detail/981-Kenoma-E-408_Venice_FL_34285_M93447-79018?from=srp-list-card
6730,"$105,900",Mobile house for sale,3,2,,,"6424 Colonial Dr, Margate, FL 33063","Brokered by Puskas Mobile Homes, LLC",https://www.realtor.com/realestateandhomes-detail/6424-Colonial-Dr_Margate_FL_33063_M99888-08641?from=srp-list-card
